"CALLE";"NUMERO";"M2";"DOLARES";"U_S_M2";"AMBIENTES";"ANTIGUEDAD";"ORIENT";"BAULERA";"COCHERA";"BA�.OS";"LAVADERO";"TERRAZA";"BARRIO";"COMUNA";"LON";"LAT"
"119";"3 DE FEBRERO";1700;171;620000;3625.7;5;34;"S/D";"No";"Si";3;"No";"No";"BELGRANO";13;-58.4489275717424;-34.5631789596094
"120";"3 DE FEBRERO";1700;187;510000;2727.3;5;35;"FRENTE";"Si";"No";2;"Si";"No";"BELGRANO";13;-58.4489275717424;-34.5631789596094
"121";"3 DE FEBRERO";1700;360;800000;2222.2;5;20;"FRENTE";"Si";"Si";4;"Si";"No";"BELGRANO";13;-58.4489275717424;-34.5631789596094
"122";"3 DE FEBRERO";1800;60;145000;2416.7;4;57;"FRENTE";"No";"No";1;"No";"Si";"BELGRANO";13;-58.4497388367795;-34.5622358656566
"123";"3 DE FEBRERO";1800;135;360000;2666.7;4;35;"FRENTE";"Si";"Si";2;"Si";"Si";"BELGRANO";13;-58.4497388367795;-34.5622358656566
"124";"3 de FEBRERO";1900;24;70000;2916.7;1;60;"FRENTE";"No";"No";1;"No";"No";"BELGRANO";13;-58.4505568371042;-34.5612938590511
"125";"3 DE FEBRERO";1900;45;98000;2177.8;2;70;"S/D";"No";"No";0;"No";"No";"BELGRANO";13;-58.4505568371042;-34.5612938590511
"126";"3 DE FEBRERO";1900;198;580000;2929.3;4;25;"CONTRAFRENTE";"No";"No";2;"No";"No";"BELGRANO";13;-58.4505568371042;-34.5612938590511
"127";"3 DE FEBRERO";1900;230;540000;2347.8;5;20;"FRENTE";"Si";"No";4;"Si";"No";"BELGRANO";13;-58.4505568371042;-34.5612938590511
"128";"3 DE FEBRERO";2000;247;400000;1619.4;5;40;"FRENTE";"No";"Si";0;"No";"No";"BELGRANO";13;-58.4513732215258;-34.5603550646064
"129";"3 DE FEBRERO";2000;278;805000;2895.7;5;30;"FRENTE";"Si";"Si";2;"Si";"Si";"BELGRANO";13;-58.4513732215258;-34.5603550646064
"130";"3 DE FEBRERO";2100;145;400000;2758.6;0;17;"FRENTE";"Si";"Si";4;"No";"Si";"BELGRANO";13;-58.4521912157151;-34.5594122501967
"131";"3 DE FEBRERO";2200;28;69000;2464.3;2;NA;"S/D";"No";"No";0;"No";"No";"BELGRANO";13;-58.4530169036774;-34.5584515780819
"132";"3 DE FEBRERO";2200;82;155000;1890.2;4;NA;"S/D";"No";"No";1;"Si";"Si";"BELGRANO";13;-58.4530169036774;-34.5584515780819
"133";"3 DE FEBRERO";2300;33;99000;3000;0;8;"FRENTE";"No";"No";0;"No";"Si";"BELGRANO";13;-58.4538110798516;-34.5575275041467
"134";"3 DE FEBRERO";2300;38;88000;2315.8;1;3;"FRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4538110798516;-34.5575275041467
"135";"3 DE FEBRERO";2400;55;158500;2881.8;3;30;"FRENTE";"No";"Si";1;"Si";"Si";"BELGRANO";13;-58.4546227719232;-34.556586353749
"136";"3 DE FEBRERO";2400;62;219500;3540.3;3;8;"FRENTE";"No";"Si";2;"No";"Si";"BELGRANO";13;-58.4546227719232;-34.556586353749
"137";"3 DE FEBRERO";2400;68;220000;3235.3;3;NA;"FRENTE";"No";"Si";2;"No";"Si";"BELGRANO";13;-58.4546227719232;-34.556586353749
"138";"3 DE FEBRERO";2400;88;220000;2500;3;NA;"FRENTE";"No";"No";2;"No";"No";"BELGRANO";13;-58.4546227719232;-34.556586353749
"139";"3 DE FEBRERO";2400;109;240000;2201.8;4;15;"FRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4546227719232;-34.556586353749
"140";"3 DE FEBRERO";2500;37;75000;2027;1;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4554286494385;-34.5556541548732
"141";"3 DE FEBRERO";2500;66;180000;2727.3;1;NA;"CONTRAFRENTE";"No";"Si";2;"No";"Si";"BELGRANO";13;-58.4554286494385;-34.5556541548732
"142";"3 DE FEBRERO";2500;80;179500;2243.8;0;NA;"S/D";"No";"No";0;"No";"No";"BELGRANO";13;-58.4554286494385;-34.5556541548732
"143";"3 DE FEBRERO";2700;38;90000;2368.4;0;0;"FRENTE";"No";"Si";1;"No";"Si";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"144";"3 DE FEBRERO";2700;41;119000;2902.4;1;NA;"FRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"145";"3 DE FEBRERO";2700;43;92500;2151.2;1;NA;"S/D";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"146";"3 DE FEBRERO";2700;50;93600;1872;1;NA;"FRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"147";"3 DE FEBRERO";2700;51;140000;2745.1;1;1;"CONTRAFRENTE";"No";"No";1;"No";"Si";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"148";"3 DE FEBRERO";2700;65;140000;2153.8;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"149";"3 DE FEBRERO";2700;70;130000;1857.1;2;NA;"FRENTE";"No";"No";0;"No";"Si";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"150";"3 DE FEBRERO";2700;71;139360;1962.8;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"151";"3 DE FEBRERO";2700;81;145600;1797.5;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"152";"3 DE FEBRERO";2700;100;222000;2220;3;NA;"FRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4569414931422;-34.5538904682274
"153";"3 DE FEBRERO";2800;23;62000;2695.7;1;35;"LATERAL";"No";"No";0;"No";"No";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"154";"3 DE FEBRERO";2800;77;185283;2406.3;3;NA;"FRENTE";"Si";"No";0;"No";"No";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"155";"3 DE FEBRERO";2800;80;270000;3375;0;5;"CONTRAFRENTE";"Si";"Si";2;"Si";"Si";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"156";"3 DE FEBRERO";2800;85;204442;2405.2;3;NA;"FRENTE";"Si";"No";0;"No";"No";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"157";"3 DE FEBRERO";2800;127;333788;2628.3;3;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"158";"3 DE FEBRERO";2800;165;493488;2990.8;4;NA;"FRENTE";"Si";"No";0;"No";"No";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"159";"3 DE FEBRERO";2800;290;527000;1817.2;4;NA;"FRENTE";"Si";"No";0;"No";"Si";"BELGRANO";13;-58.4577067564751;-34.5529982431191
"160";"3 DE FEBRERO";3200;61;174000;2852.5;0;35;"S/D";"Si";"No";1;"Si";"Si";"NUÑEZ";13;-58.4602101389577;-34.5492419216089
"161";"3 DE FEBRERO";3600;28;67000;2392.9;0;20;"FRENTE";"No";"No";1;"No";"Si";"NUÑEZ";13;-58.4624971326995;-34.546127239981
"162";"3 DE FEBRERO";3600;125;370000;2960;0;35;"CONTRAFRENTE";"Si";"Si";2;"No";"Si";"NUÑEZ";13;-58.4624971326995;-34.546127239981
"163";"3 DE FEBRERO";3800;56;115000;2053.6;0;NA;"S/D";"No";"No";1;"No";"No";"NUÑEZ";13;-58.4636589681944;-34.5445465041278
"164";"3 DE FEBRERO";4200;180;480000;2666.7;0;NA;"S/D";"No";"Si";1;"Si";"Si";"NUÑEZ";13;-58.4657663367559;-34.5416908565599
"165";"3 DE FEBRERO";4500;95;235000;2473.7;0;0;"FRENTE";"No";"Si";2;"No";"No";"NUÑEZ";13;-58.4674510092569;-34.5394108307228
"166";"ACEVEDO";100;50;99000;1980;3;35;"FRENTE";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.4439310350009;-34.6005418678743
"167";"ACEVEDO";100;130;195000;1500;4;NA;"S/D";"No";"Si";2;"Si";"Si";"VILLA CRESPO";15;-58.4439310350009;-34.6005418678743
"168";"ACEVEDO";200;38;85000;2236.8;0;0;"FRENTE";"No";"No";0;"No";"Si";"VILLA CRESPO";15;-58.4429190647613;-34.5997145475598
"169";"ACEVEDO";200;46;125000;2717.4;2;0;"FRENTE";"No";"No";1;"No";"No";"VILLA CRESPO";15;-58.4429190647613;-34.5997145475598
"170";"ACEVEDO";300;90;168000;1866.7;4;40;"FRENTE";"No";"No";1;"Si";"Si";"VILLA CRESPO";15;-58.4418858583403;-34.598873393105
"171";"ACEVEDO";500;40;85000;2125;0;50;"INTERNO";"Si";"No";0;"No";"No";"VILLA CRESPO";15;-58.4394870063909;-34.5971703294637
"172";"ACEVEDO";600;65;195000;3000;3;4;"FRENTE";"Si";"Si";1;"Si";"Si";"VILLA CRESPO";15;-58.4384764508978;-34.5965238718414
"173";"ACEVEDO";700;45;102000;2266.7;1;NA;"FRENTE";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.4374007042335;-34.59583568022
"174";"ACHA, MARIANO, Gral.";1000;30;105000;3500;2;4;"LATERAL";"No";"No";0;"No";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"175";"ACHA, MARIANO, Gral.";1000;44;128000;2909.1;2;4;"CONTRAFRENTE";"No";"No";0;"Si";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"176";"ACHA, MARIANO, Gral.";1000;52;155000;2980.8;2;2;"FRENTE";"No";"No";2;"Si";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"177";"ACHA, MARIANO, Gral.";1000;63;181000;2873;3;4;"FRENTE";"No";"No";2;"No";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"178";"ACHA, MARIANO, Gral.";1000;68;168000;2470.6;3;NA;"FRENTE";"No";"No";2;"Si";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"179";"ACHA, MARIANO, Gral.";1000;73;190000;2602.7;3;3;"FRENTE";"No";"No";2;"No";"No";"VILLA ORTUZAR";15;-58.4722089563224;-34.5838013440998
"180";"ACHA, MARIANO, Gral.";1200;55;117000;2127.3;3;45;"FRENTE";"No";"No";0;"No";"No";"VILLA ORTUZAR";15;-58.4722616079389;-34.5815739174326
"181";"ACHA, MARIANO, Gral.";1600;55;98000;1781.8;3;35;"FRENTE";"No";"No";0;"Si";"Si";"VILLA ORTUZAR";15;-58.4723448441205;-34.5780035485582
"182";"ACHA, MARIANO, Gral.";1800;45;125000;2777.8;2;NA;"FRENTE";"Si";"Si";0;"No";"No";"VILLA ORTUZAR";15;-58.4737928874331;-34.5762143630418
"183";"ACHA, MARIANO, Gral.";1800;71;135000;1901.4;2;NA;"FRENTE";"No";"Si";0;"No";"Si";"VILLA ORTUZAR";15;-58.4737928874331;-34.5762143630418
"184";"ACHA, MARIANO, Gral.";1900;34;69000;2029.4;1;NA;"S/D";"No";"Si";0;"No";"Si";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"185";"ACHA, MARIANO, Gral.";1900;47;101000;2148.9;2;NA;"FRENTE";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"186";"ACHA, MARIANO, Gral.";1900;57;165000;2894.7;3;NA;"FRENTE";"No";"Si";0;"No";"Si";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"187";"ACHA, MARIANO, Gral.";1900;66;153500;2325.8;3;NA;"S/D";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"188";"ACHA, MARIANO, Gral.";1900;75;162300;2164;3;NA;"S/D";"No";"No";2;"No";"No";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"189";"ACHA, MARIANO, Gral.";1900;85;195500;2300;3;NA;"S/D";"No";"No";2;"No";"No";"VILLA URQUIZA";12;-58.4745688180882;-34.5753363985819
"190";"ACHA, MARIANO, Gral.";2500;34;71000;2088.2;1;1;"S/D";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4791707083777;-34.5701417177639
"191";"ACHA, MARIANO, Gral.";2500;60;120000;2000;2;NA;"FRENTE";"No";"No";2;"Si";"No";"VILLA URQUIZA";12;-58.4791707083777;-34.5701417177639
"192";"ACHA, MARIANO, Gral.";2800;55;99000;1800;2;35;"FRENTE";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4816981165938;-34.5672919718223
"193";"ACHA, MARIANO, Gral.";3100;37;72000;1945.9;1;NA;"S/D";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4837009697599;-34.5650854619475
"194";"ACHA, MARIANO, Gral.";3100;42;98000;2333.3;2;NA;"S/D";"No";"No";0;"Si";"No";"VILLA URQUIZA";12;-58.4837009697599;-34.5650854619475
"195";"ACHA, MARIANO, Gral.";3100;43;82000;1907;1;NA;"S/D";"No";"No";0;"No";"Si";"VILLA URQUIZA";12;-58.4837009697599;-34.5650854619475
"196";"ACHA, MARIANO, Gral.";3100;44;105000;2386.4;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"Si";"VILLA URQUIZA";12;-58.4837009697599;-34.5650854619475
"197";"ACHA, MARIANO, Gral.";3100;46;113613;2469.8;1;NA;"S/D";"No";"No";0;"No";"Si";"VILLA URQUIZA";12;-58.4837009697599;-34.5650854619475
"198";"ACHA, MARIANO, Gral.";3500;58;140000;2413.8;3;4;"CONTRAFRENTE";"No";"Si";2;"No";"No";"VILLA URQUIZA";12;-58.48729199728;-34.5609289559537
"199";"ACHAVAL";200;75;200000;2666.7;3;NA;"S/D";"No";"Si";2;"No";"Si";"CABALLITO";6;-58.4500336347263;-34.6265056661934
"200";"ACHAVAL";200;130;390000;3000;4;0;"FRENTE";"No";"Si";3;"Si";"Si";"CABALLITO";6;-58.4500336347263;-34.6265056661934
"201";"ACHAVAL";400;141;298000;2113.5;5;40;"FRENTE";"No";"No";2;"Si";"No";"CABALLITO";6;-58.448668984483;-34.6288788665134
"202";"ACHAVAL";700;67;145000;2164.2;3;5;"FRENTE";"No";"No";2;"Si";"Si";"PARQUE CHACABUCO";7;-58.4469136575489;-34.6326029343013
"203";"ACHEGA";3000;40;76000;1900;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4997095335089;-34.5747966721438
"204";"ACHEGA";3200;110;125000;1136.4;3;40;"FRENTE";"No";"No";2;"No";"Si";"VILLA URQUIZA";12;-58.5013688159938;-34.5727247636859
"205";"ACHEGA";3400;60;129000;2150;2;2;"S/D";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.502903825969;-34.570823258066
"206";"ACOSTA, MARIANO";3400;58;58000;1000;4;37;"FRENTE";"No";"No";1;"Si";"No";"VILLA SOLDATI";8;-58.4446773567663;-34.6636121734143
"207";"ACOSTA, MARIANO";3500;48;37000;770.8;3;37;"FRENTE";"No";"No";1;"Si";"Si";"VILLA SOLDATI";8;-58.4430469734135;-34.6649156975783
"208";"ACOSTA, MARIANO";3500;70;75500;1078.6;5;37;"FRENTE";"No";"No";2;"Si";"Si";"VILLA SOLDATI";8;-58.4430469734135;-34.6649156975783
"209";"ACOSTA, MARIANO";100;28;52000;1857.1;0;30;"LATERAL";"No";"No";1;"No";"No";"FLORESTA";10;-58.4809270791121;-34.6349196134111
"210";"ACOSTA, MARIANO";100;60;85000;1416.7;0;35;"LATERAL";"No";"No";1;"Si";"No";"FLORESTA";10;-58.4809270791121;-34.6349196134111
"211";"ACOSTA, MARIANO";100;65;110000;1692.3;0;55;"S/D";"No";"No";1;"No";"Si";"FLORESTA";10;-58.4809270791121;-34.6349196134111
"212";"ACOSTA, MARIANO";100;70;88500;1264.3;0;38;"FRENTE";"No";"No";0;"Si";"No";"FLORESTA";10;-58.4809270791121;-34.6349196134111
"213";"ACOSTA, MARIANO";400;48;85000;1770.8;0;0;"FRENTE";"No";"Si";1;"No";"Si";"FLORESTA";10;-58.4774972343447;-34.6376200291135
"214";"ACOSTA, MARIANO";1300;68;68000;1000;0;50;"FRENTE";"No";"No";1;"No";"No";"PARQUE AVELLANEDA";9;-58.4686753782469;-34.6445952501374
"215";"ACOYTE";100;67;110000;1641.8;0;NA;"S/D";"No";"No";1;"No";"No";"CABALLITO";6;-58.4372228929473;-34.6171631292268
"216";"ACOYTE";100;68;138000;2029.4;3;70;"CONTRAFRENTE";"Si";"No";1;"Si";"Si";"CABALLITO";6;-58.4372228929473;-34.6171631292268
"217";"ACOYTE";100;100;157000;1570;5;65;"FRENTE";"No";"No";2;"Si";"No";"CABALLITO";6;-58.4372228929473;-34.6171631292268
"218";"ACOYTE";200;68;122000;1794.1;0;35;"S/D";"No";"No";1;"No";"No";"CABALLITO";6;-58.4377393363905;-34.6159602656977
"219";"ACOYTE";200;77;127000;1649.4;3;50;"FRENTE";"Si";"No";1;"Si";"Si";"CABALLITO";6;-58.4377393363905;-34.6159602656977
"220";"ACOYTE";400;141;259000;1836.9;5;57;"FRENTE";"No";"No";3;"Si";"Si";"CABALLITO";6;-58.4379730983831;-34.6141036012861
"221";"ACOYTE";500;53;109000;2056.6;0;45;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.4385391461053;-34.6128738418709
"222";"ACOYTE";600;22;64900;2950;0;30;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"CABALLITO";6;-58.4390031951719;-34.6118544735814
"223";"ACOYTE";600;95;199700;2102.1;4;30;"FRENTE";"No";"No";2;"No";"Si";"CABALLITO";6;-58.4390031951719;-34.6118544735814
"224";"ACOYTE";600;105;205000;1952.4;4;45;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.4390031951719;-34.6118544735814
"225";"ACOYTE";700;51;108000;2117.6;0;0;"CONTRAFRENTE";"No";"No";1;"No";"No";"CABALLITO";6;-58.4394540110415;-34.6108466567432
"226";"ACOYTE";700;58;139000;2396.6;3;35;"FRENTE";"No";"No";1;"Si";"Si";"CABALLITO";6;-58.4394540110415;-34.6108466567432
"227";"ACOYTE";700;84;149900;1784.5;4;45;"CONTRAFRENTE";"No";"No";1;"No";"No";"CABALLITO";6;-58.4394540110415;-34.6108466567432
"228";"ACOYTE";800;71;149900;2111.3;0;0;"CONTRAFRENTE";"No";"No";0;"Si";"No";"CABALLITO";6;-58.4402540889611;-34.6088913577026
"229";"ACOYTE";900;42;96500;2297.6;0;NA;"S/D";"No";"No";1;"No";"No";"CABALLITO";6;-58.4402782306114;-34.6077676900066
"230";"ACOYTE";1000;33;84900;2572.7;0;NA;"S/D";"No";"No";1;"No";"No";"CABALLITO";6;-58.4402954188989;-34.6065107724165
"231";"ACOYTE";1200;48;117000;2437.5;2;25;"FRENTE";"No";"No";1;"Si";"Si";"VILLA CRESPO";15;-58.4411564731297;-34.6052886367321
"232";"ACOYTE";1300;70;138000;1971.4;3;35;"CONTRAFRENTE";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.4419754697545;-34.6044746069163
"233";"ACOYTE";1300;82;175000;2134.1;0;35;"CONTRAFRENTE";"No";"Si";2;"Si";"Si";"VILLA CRESPO";15;-58.4419754697545;-34.6044746069163
"234";"ACOYTE";1400;58;110000;1896.6;3;40;"FRENTE";"No";"No";1;"Si";"Si";"VILLA CRESPO";15;-58.4427954912612;-34.6036596024968
"235";"ACOYTE";1500;33;68000;2060.6;0;27;"CONTRAFRENTE";"No";"No";0;"Si";"No";"VILLA CRESPO";15;-58.4435052402097;-34.6029541313455
"236";"ACUÑA DE FIGUEROA, FRANCISCO";200;55;129000;2345.5;3;35;"FRENTE";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4231995022971;-34.6085982118855
"237";"ACUÑA DE FIGUEROA, FRANCISCO";300;82;160000;1951.2;3;NA;"S/D";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.4230772058275;-34.6072615861768
"238";"ACUÑA DE FIGUEROA, FRANCISCO";400;68;140000;2058.8;3;30;"FRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.422976025149;-34.6060019550818
"239";"ACUÑA DE FIGUEROA, FRANCISCO";400;69;170000;2463.8;2;25;"FRENTE";"Si";"No";1;"Si";"Si";"ALMAGRO";5;-58.422976025149;-34.6060019550818
"240";"ACUÑA DE FIGUEROA, FRANCISCO";700;26;75000;2884.6;1;5;"LATERAL";"No";"No";1;"No";"No";"ALMAGRO";5;-58.422726897247;-34.6030413984415
"241";"ACUÑA DE FIGUEROA, FRANCISCO";800;47;86500;1840.4;1;0;"FRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"242";"ACUÑA DE FIGUEROA, FRANCISCO";800;78;165000;2115.4;3;NA;"FRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"243";"ACUÑA DE FIGUEROA, FRANCISCO";900;45;110000;2444.4;2;30;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.4223741328524;-34.6005261738194
"244";"ACUÑA DE FIGUEROA, FRANCISCO";1000;40;79900;1997.5;2;40;"LATERAL";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.4222052900864;-34.5993768860649
"245";"ACUÑA DE FIGUEROA, FRANCISCO";1300;47;75000;1595.7;0;6;"S/D";"No";"No";0;"No";"No";"PALERMO";14;-58.4216826354436;-34.5964419503601
"246";"ACUÑA DE FIGUEROA, FRANCISCO";100;60;130000;2166.7;3;50;"FRENTE";"Si";"No";0;"Si";"No";"ALMAGRO";5;-58.4228050188149;-34.6098773806271
"247";"ACUÑA DE FIGUEROA, FRANCISCO";100;61;118000;1934.4;3;64;"S/D";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.4228050188149;-34.6098773806271
"248";"ACUÑA DE FIGUEROA, FRANCISCO";100;69;110000;1594.2;2;40;"CONTRAFRENTE";"No";"No";0;"Si";"Si";"ALMAGRO";5;-58.4228050188149;-34.6098773806271
"249";"ACUÑA DE FIGUEROA, FRANCISCO";200;31;65000;2096.8;1;2;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4231995022971;-34.6085982118855
"250";"ACUÑA DE FIGUEROA, FRANCISCO";300;82;160000;1951.2;3;NA;"S/D";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.4230772058275;-34.6072615861768
"251";"ACUÑA DE FIGUEROA, FRANCISCO";400;33;75000;2272.7;2;35;"LATERAL";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.422976025149;-34.6060019550818
"252";"ACUÑA DE FIGUEROA, FRANCISCO";400;92;140000;1521.7;3;30;"FRENTE";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.422976025149;-34.6060019550818
"253";"ACUÑA DE FIGUEROA, FRANCISCO";500;41;80000;1951.2;2;60;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4229658826781;-34.6047191028418
"254";"ACUÑA DE FIGUEROA, FRANCISCO";700;38;73000;1921.1;1;NA;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.422726897247;-34.6030413984415
"255";"ACUÑA DE FIGUEROA, FRANCISCO";800;30;67000;2233.3;1;35;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"256";"ACUÑA DE FIGUEROA, FRANCISCO";800;38;72000;1894.7;1;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"257";"ACUÑA DE FIGUEROA, FRANCISCO";800;53;116000;2188.7;1;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"258";"ACUÑA DE FIGUEROA, FRANCISCO";800;78;165000;2115.4;3;NA;"FRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.4225474330476;-34.6017631972038
"259";"ACUÑA DE FIGUEROA, FRANCISCO";900;54;110000;2037;2;30;"CONTRAFRENTE";"No";"Si";0;"No";"Si";"ALMAGRO";5;-58.4223741328524;-34.6005261738194
"260";"ACUÑA DE FIGUEROA, FRANCISCO";1000;40;79900;1997.5;2;40;"LATERAL";"No";"No";0;"No";"Si";"ALMAGRO";5;-58.4222052900864;-34.5993768860649
"261";"ACUÑA DE FIGUEROA, FRANCISCO";1300;28;75000;2678.6;1;6;"CONTRAFRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.4216826354436;-34.5964419503601
"262";"AÑASCO";2500;42;91000;2166.7;0;0;"FRENTE";"No";"No";1;"No";"Si";"PATERNAL";15;-58.4615137853947;-34.5988810531022
"263";"AGACES";100;45;66000;1466.7;0;50;"LATERAL";"No";"No";0;"No";"No";"NUEVA POMPEYA";4;-58.4155495782947;-34.6403252676437
"264";"AGOTE, LUIS DR.";2300;52;188000;3615.4;2;NA;"FRENTE";"No";"No";1;"No";"Si";"RECOLETA";2;-58.3966334059693;-34.5866877891032
"265";"AGOTE, LUIS DR.";2400;187;630000;3369;0;4;"FRENTE";"Si";"Si";2;"No";"Si";"RECOLETA";2;-58.3955671454597;-34.5858968531779
"266";"AGOTE, LUIS DR.";2300;104;289000;2778.8;5;54;"S/D";"No";"No";3;"No";"No";"RECOLETA";2;-58.3966334059693;-34.5866877891032
"267";"AGOTE, LUIS DR.";2400;207;440000;2125.6;5;40;"FRENTE";"Si";"No";0;"Si";"No";"RECOLETA";2;-58.3955671454597;-34.5858968531779
"268";"AGRELO";3000;29;61000;2103.4;2;30;"FRENTE";"No";"No";0;"Si";"Si";"BALVANERA";3;-58.4093693766631;-34.6175292762517
"269";"AGRELO";3000;47;88000;1872.3;3;31;"FRENTE";"No";"No";1;"No";"Si";"BALVANERA";3;-58.4093693766631;-34.6175292762517
"270";"AGRELO";3300;41;85000;2073.2;2;5;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"BALVANERA";3;-58.4126193806706;-34.6181977560803
"271";"AGRELO";3300;53;139000;2622.6;3;5;"FRENTE";"No";"No";1;"Si";"No";"BALVANERA";3;-58.4126193806706;-34.6181977560803
"272";"AGRELO";3300;59;139000;2355.9;3;5;"FRENTE";"No";"Si";0;"No";"No";"BALVANERA";3;-58.4126193806706;-34.6181977560803
"273";"AGRELO";3500;32;65000;2031.3;2;45;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4152875137225;-34.6185150993438
"274";"AGRELO";3600;33;59500;1803;2;35;"LATERAL";"No";"No";0;"No";"No";"ALMAGRO";5;-58.416698738176;-34.6186841528071
"275";"AGRELO";4300;86;163500;1901.2;4;30;"FRENTE";"No";"No";2;"No";"No";"ALMAGRO";5;-58.4270712622978;-34.6194659265301
"276";"AGRELO";4300;230;440000;1913;5;0;"S/D";"Si";"Si";5;"Si";"Si";"ALMAGRO";5;-58.4270712622978;-34.6194659265301
"277";"AGUADO, ALEJANDRO M. DE";2800;177;950000;5367.2;5;80;"FRENTE";"Si";"Si";2;"Si";"Si";"PALERMO";14;-58.4008182989758;-34.5803846060429
"278";"AGUERO";200;72;115000;1597.2;4;45;"FRENTE";"No";"No";0;"No";"Si";"BALVANERA";3;-58.4127537581146;-34.6076040718055
"279";"AGUERO";300;60;148000;2466.7;2;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"BALVANERA";3;-58.4125671845041;-34.6063696789263
"280";"AGUERO";500;33;65000;1969.7;1;0;"CONTRAFRENTE";"No";"No";1;"No";"No";"BALVANERA";3;-58.4119086917864;-34.6040777087738
